嚴重程度,時,分,區,天候,光線,道路類別,速限,道路型態,事故位置,路面狀態,路面缺陷,障礙物,視距,號誌種類,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,車輛用途,當事者行動狀態,駕駛資格情形,飲酒情形,車輛撞擊部位最初,肇事因素個別,肇事因素主要,職業
1,14,13,南區,8,1,5,50,4,2,5,4,5,7,1,13,16,2,9,1,7,9,1,2,11,16,16,18
1,14,13,大甲區,8,1,5,50,14,9,5,4,5,7,4,13,26,3,10,1,7,5,1,2,13,26,26,22
0,14,20,南屯區,8,1,5,40,14,7,5,4,5,7,4,17,10,3,10,1,7,11,1,2,8,10,10,22
1,14,22,西區,8,1,5,40,4,2,5,4,5,7,4,13,23,2,9,1,7,9,1,2,11,23,23,5
0,14,30,北屯區,8,1,5,50,3,1,5,4,5,7,3,16,6,3,10,1,7,5,1,2,1,6,6,21
1,14,34,大甲區,8,1,5,50,14,9,5,4,5,7,4,19,18,2,9,1,7,3,1,2,11,18,18,22
0,14,41,北屯區,8,1,5,50,14,8,5,4,3,7,4,17,6,3,10,1,7,8,1,2,5,6,6,21
1,14,48,北屯區,8,1,5,50,14,7,5,4,5,7,4,12,43,2,9,3,7,11,1,2,14,43,43,21
0,15,4,北屯區,8,1,5,50,5,1,5,4,5,7,2,29,23,3,10,3,7,15,1,8,1,23,23,21
0,15,10,南區,8,1,5,50,3,1,5,4,5,7,4,16,6,3,10,1,7,6,1,2,2,6,6,22
1,15,16,西區,8,1,5,50,14,9,5,4,5,7,4,17,19,2,9,1,7,1,1,2,11,19,19,21
1,15,28,南屯區,8,1,5,50,3,1,5,4,5,7,4,16,6,3,10,1,7,5,1,2,5,6,6,22
0,15,30,清水區,8,1,5,50,4,1,5,4,5,7,1,15,6,3,10,1,7,9,1,2,2,6,6,21
0,15,32,西區,8,1,5,50,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,2,6,6,10
0,15,40,神岡區,8,1,5,50,14,8,5,4,5,7,4,16,6,3,10,1,7,6,1,2,12,6,6,22
0,15,55,西屯區,8,1,5,50,4,2,5,4,5,7,1,16,7,2,9,3,7,7,1,2,13,7,7,22
1,15,58,清水區,8,1,5,70,3,1,5,4,5,7,1,12,6,3,10,1,7,6,1,2,6,6,6,5
1,16,0,神岡區,8,1,5,50,3,1,5,4,5,7,1,13,16,2,1,1,7,5,1,2,1,16,16,21
0,16,8,西屯區,8,1,5,40,14,8,5,4,5,7,1,13,43,2,9,1,7,9,1,2,12,43,43,21
0,16,9,東勢區,8,1,5,40,3,9,5,4,5,7,4,16,6,3,10,1,7,6,1,2,7,6,6,22
1,16,13,神岡區,8,1,5,50,5,1,5,4,5,7,1,16,42,2,9,1,7,5,1,2,14,42,42,22
0,16,18,南屯區,8,1,5,40,4,1,5,4,5,7,2,18,42,2,9,3,7,5,1,2,14,42,42,22
1,16,30,大甲區,8,1,5,50,3,1,5,4,5,7,3,16,6,2,9,1,7,5,1,2,11,6,6,18
0,16,56,后里區,8,1,5,40,4,1,5,4,5,3,4,15,6,2,9,1,7,9,1,2,11,6,6,20
1,17,0,大里區,8,2,5,40,14,9,5,4,5,7,4,16,21,2,9,1,7,9,6,8,11,21,21,3
0,17,8,西屯區,8,1,5,50,3,1,5,4,5,7,4,16,6,3,10,1,7,6,1,2,5,6,6,22
1,17,19,沙鹿區,8,1,5,30,4,1,5,4,5,7,1,16,25,2,9,1,7,6,1,2,14,25,25,21
0,17,21,沙鹿區,8,1,5,50,14,9,5,4,5,7,4,17,10,3,10,1,7,11,1,2,8,10,10,10
1,17,26,北屯區,8,1,5,50,14,9,5,4,5,7,4,17,16,2,9,3,7,9,1,2,11,16,16,21
0,17,30,大雅區,8,2,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,5,1,2,6,6,6,22
0,17,37,神岡區,8,1,5,50,4,2,5,4,5,7,1,13,14,2,9,3,7,9,1,2,11,14,14,22
1,17,44,北區,8,1,5,50,3,7,5,4,5,7,4,16,6,2,9,1,7,5,4,2,15,6,6,21
0,17,45,西屯區,8,1,5,40,14,8,5,4,5,7,4,16,23,2,9,1,7,9,1,2,11,23,23,22
0,17,55,大里區,8,2,5,30,14,9,5,4,5,7,4,3,23,2,9,1,7,9,1,2,15,23,23,3
1,18,7,潭子區,8,2,5,50,15,9,5,4,5,7,4,17,23,2,9,1,7,4,1,2,11,23,23,21
0,18,20,龍井區,8,3,5,70,4,1,5,4,5,7,2,13,23,2,9,3,7,9,1,2,11,23,23,9
0,18,35,西屯區,8,3,5,50,4,7,5,4,5,7,4,13,6,2,8,1,7,14,1,2,13,6,6,22
0,18,37,清水區,8,3,5,50,4,1,5,4,5,7,1,12,8,3,10,1,7,5,1,2,14,8,8,5
0,18,56,大甲區,8,3,5,50,4,1,5,4,5,7,2,16,6,3,10,1,7,5,1,2,2,6,6,9
0,19,0,東區,8,3,5,50,5,1,5,4,5,7,1,16,6,3,10,1,7,6,1,2,2,6,6,22
1,19,12,太平區,8,3,5,50,3,1,5,4,5,7,1,13,16,2,9,1,7,9,1,2,14,16,16,21
1,19,45,烏日區,8,3,5,30,3,1,1,4,5,7,1,16,25,2,9,1,7,5,1,2,2,25,25,21
0,19,54,梧棲區,8,3,5,50,4,2,5,4,5,7,1,13,23,3,10,1,7,9,1,2,1,23,23,20
0,20,0,南屯區,8,3,5,50,4,1,5,4,5,7,2,16,6,3,10,1,7,5,1,2,1,6,6,22
0,20,23,太平區,8,3,5,50,3,2,5,4,5,7,1,13,16,2,8,1,7,9,1,2,11,16,16,22
0,20,33,梧棲區,8,3,5,50,3,1,5,4,5,7,4,12,42,3,10,1,7,6,1,2,2,42,42,4
1,20,40,南屯區,7,3,5,50,4,1,5,4,5,7,1,16,6,3,10,3,7,5,1,2,8,6,6,22
0,21,16,清水區,8,3,5,30,14,9,5,4,5,7,4,17,23,3,10,1,7,9,1,2,8,23,23,5
0,21,45,太平區,8,3,5,50,4,2,5,4,5,7,1,13,19,3,10,1,7,1,1,1,1,19,19,22
0,21,49,潭子區,8,3,5,50,4,9,5,4,5,7,1,16,10,3,10,1,7,11,1,2,8,10,10,21
0,22,3,大雅區,8,3,5,50,3,2,5,4,5,7,1,13,23,2,9,1,7,9,3,6,11,23,23,22
0,22,24,西區,8,3,5,40,4,2,5,4,4,7,1,29,23,2,9,3,7,9,1,2,11,23,23,21
0,22,29,南區,7,3,5,50,4,1,5,4,5,7,1,18,23,2,9,1,7,9,1,2,12,23,23,22
1,22,53,南屯區,7,3,5,50,4,1,5,4,5,7,1,13,25,2,9,1,7,9,1,2,11,25,25,18
0,22,53,西屯區,8,3,5,50,14,9,5,4,5,7,4,13,16,2,9,1,7,9,1,2,11,16,16,22
0,23,26,梧棲區,8,3,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,11,6,6,21
0,23,28,大甲區,8,3,5,50,12,9,5,4,5,7,4,16,19,3,10,1,7,1,1,2,7,19,19,21
0,23,30,東區,8,3,5,50,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,2,6,6,21
0,23,55,沙鹿區,8,3,5,50,4,1,5,4,5,7,3,16,6,3,10,1,7,5,1,2,5,6,6,21
0,0,29,東勢區,8,3,5,60,14,9,5,4,5,7,4,11,26,3,10,1,7,9,1,2,1,26,26,5
1,0,51,太平區,8,3,5,30,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,11,6,6,6
0,3,40,西區,8,3,5,40,4,2,5,4,5,7,1,19,42,2,9,3,7,9,1,2,1,42,42,21
0,6,18,西區,8,2,5,1,4,1,5,4,5,7,1,17,19,3,10,3,7,1,3,2,8,19,19,21
1,6,27,中區,8,1,5,50,4,1,5,4,5,7,1,15,25,2,9,1,7,9,3,11,11,25,25,22
0,7,24,南屯區,8,1,5,50,4,1,5,4,5,7,2,16,25,3,10,1,7,11,1,2,15,25,25,22
1,7,54,沙鹿區,8,1,5,50,4,1,5,4,5,7,1,16,23,2,9,1,7,9,1,2,11,23,23,5
0,8,4,龍井區,8,1,5,40,14,7,5,4,5,7,4,29,42,2,8,1,7,14,1,1,1,42,42,21
0,8,10,南屯區,8,1,5,50,4,7,5,4,5,7,1,17,25,2,9,1,7,6,1,2,14,25,25,22
0,8,27,烏日區,8,1,5,50,4,1,5,4,5,7,4,12,9,2,9,1,7,6,1,2,12,9,9,21
1,8,55,西屯區,8,1,5,40,14,8,5,4,5,7,4,16,23,2,9,1,7,9,1,2,11,23,23,22
0,9,5,梧棲區,8,1,5,50,4,1,5,4,5,7,3,18,42,2,9,1,7,9,6,2,12,42,42,21
0,9,30,神岡區,8,1,5,30,3,1,5,4,5,7,4,17,5,3,10,1,7,5,1,2,4,5,5,12
1,9,35,大肚區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,8,6,6,21
0,9,38,北屯區,8,1,5,50,14,7,5,4,5,7,4,14,42,3,10,1,7,2,1,1,3,42,42,21
0,9,40,大里區,8,1,5,50,14,7,5,4,5,7,4,13,23,2,9,1,7,9,1,2,11,23,23,4
0,9,51,清水區,8,1,5,50,11,9,5,4,5,7,4,10,23,2,8,1,7,9,1,2,12,23,23,5
0,9,59,沙鹿區,8,1,5,50,14,9,5,4,5,7,4,16,19,3,10,1,7,1,1,2,8,19,19,22
1,10,10,北屯區,8,1,5,50,14,9,5,4,5,7,4,14,12,3,10,1,7,2,1,2,3,12,12,4
0,10,18,大雅區,8,1,5,50,3,1,5,4,5,7,4,12,23,2,9,1,7,5,1,2,12,23,23,22
0,10,29,北區,8,1,5,50,14,9,5,4,5,7,4,17,7,2,9,1,7,7,4,2,14,7,7,22
0,10,33,南區,8,1,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,6,1,2,12,6,6,4
0,10,40,霧峰區,8,1,5,70,4,1,5,4,5,7,1,16,26,3,10,1,7,6,1,2,5,26,26,5
0,11,0,后里區,8,1,5,50,8,9,5,4,5,7,4,18,42,2,9,1,7,9,8,2,16,42,42,21
1,11,6,東區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,12,6,6,21
1,11,6,東區,8,1,5,50,4,1,5,4,5,7,1,16,26,3,10,1,7,6,1,2,8,26,26,5
0,11,8,南屯區,8,1,5,40,14,8,5,4,5,7,4,29,43,3,10,1,7,9,1,7,8,43,43,22
0,11,11,西區,8,1,5,50,4,1,5,4,5,7,2,17,43,4,11,1,7,21,1,2,14,43,43,5
0,11,16,大雅區,8,1,5,50,4,1,5,4,5,7,1,15,25,3,10,1,7,9,6,2,7,25,25,22
0,11,22,北屯區,8,1,5,50,4,18,5,4,5,7,1,3,15,3,10,3,7,5,1,2,8,15,15,21
1,11,32,北區,8,1,5,40,4,1,5,4,5,7,1,16,23,2,8,1,7,9,1,2,12,23,23,21
0,11,49,南屯區,8,1,5,50,14,9,5,4,5,7,4,16,7,3,10,1,7,8,1,2,6,7,7,22
0,11,49,大里區,8,1,5,50,14,7,5,4,5,7,4,16,6,3,10,1,7,7,4,2,11,6,6,4
0,12,4,大甲區,8,1,5,30,14,9,5,4,5,7,4,14,12,3,10,1,7,2,1,2,3,12,12,21
0,12,5,東區,8,1,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,6,1,2,2,6,6,4
0,12,23,北屯區,8,1,5,50,4,1,5,4,5,7,1,13,23,2,9,1,7,9,1,2,11,23,23,9
0,12,30,太平區,8,1,5,50,4,2,5,4,5,7,1,18,23,2,9,1,7,5,1,2,11,23,23,18
0,12,32,南屯區,8,1,5,50,4,4,5,4,5,7,2,17,42,3,10,1,7,6,1,2,15,42,42,21
0,12,40,西屯區,8,1,5,50,14,9,5,4,5,7,4,17,6,3,10,3,7,6,1,2,2,6,6,22
0,12,42,西屯區,8,1,5,50,14,9,5,4,5,7,4,12,43,3,10,1,7,9,1,2,2,43,43,21
1,12,43,豐原區,8,1,5,50,4,1,5,4,5,7,1,17,25,2,5,1,7,9,1,2,11,25,25,22
0,12,46,西區,8,1,5,50,14,9,5,4,5,7,4,2,23,3,10,1,7,9,1,1,5,23,23,5
0,13,0,大肚區,8,1,5,30,4,1,5,4,4,7,4,29,9,2,9,1,7,6,1,2,15,9,9,10
0,13,30,沙鹿區,8,1,5,30,5,1,5,4,5,7,4,16,6,3,10,1,7,6,1,2,1,6,6,21
1,13,30,后里區,8,1,5,60,14,7,5,4,5,7,4,17,23,2,9,1,7,9,2,2,12,23,23,22
0,13,40,西區,8,1,5,50,15,9,5,4,5,7,4,16,6,3,10,1,7,5,1,2,4,6,6,21
0,13,55,西區,8,1,5,50,3,1,5,4,5,7,1,16,42,2,8,1,7,9,1,2,14,42,42,21
1,13,57,大雅區,8,1,5,50,11,9,5,4,5,7,4,3,23,2,9,1,7,9,1,2,11,23,23,22
0,13,59,大里區,8,1,5,50,4,1,5,4,5,7,1,15,25,3,10,1,7,9,1,2,8,25,25,4
0,14,4,大雅區,8,1,5,50,3,1,5,4,5,7,4,17,23,2,9,1,7,9,1,2,15,23,23,22
0,14,22,東勢區,8,1,5,50,4,2,5,4,5,7,3,16,6,2,9,1,7,5,1,2,11,6,6,22
0,14,25,南屯區,8,1,5,40,14,8,5,4,5,7,4,13,23,3,10,1,7,9,1,6,1,23,23,22
0,14,35,南屯區,8,1,5,50,4,1,5,4,5,7,2,16,6,3,10,1,7,6,1,2,5,6,6,21
0,15,0,烏日區,8,1,5,30,3,1,5,4,5,7,1,17,8,2,9,1,7,5,1,2,13,8,8,21
0,15,5,南屯區,8,1,5,50,14,9,5,4,5,7,4,17,7,3,10,3,7,8,1,2,15,7,7,12
0,15,5,南屯區,8,1,5,30,4,1,5,4,5,7,4,15,6,3,10,3,7,9,1,1,2,6,6,12
0,15,6,大甲區,8,1,5,50,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,12,6,6,6
0,15,7,西區,8,1,5,50,5,1,5,4,5,7,1,16,23,3,10,1,7,5,1,2,8,23,23,5
0,15,17,大里區,8,1,5,40,3,1,5,4,5,7,3,17,23,3,10,1,7,5,1,2,8,23,23,12
0,15,25,烏日區,8,1,5,50,4,1,5,4,5,7,1,15,25,3,10,1,7,9,6,2,8,44,25,21
0,15,26,東勢區,8,1,8,15,11,9,5,4,5,1,4,10,5,3,10,1,7,9,1,2,14,5,5,5
0,15,28,西屯區,8,1,5,40,4,2,5,4,5,7,1,12,7,2,9,3,7,7,1,2,14,7,7,22
0,15,33,大雅區,8,1,5,30,4,1,5,4,5,7,4,16,6,3,10,1,7,9,1,2,11,6,6,22
0,15,34,東勢區,8,1,5,50,4,1,5,4,5,7,3,16,23,3,10,1,7,9,1,2,11,23,23,22
0,15,39,后里區,8,1,5,50,4,1,5,4,5,7,1,17,42,3,10,1,7,2,1,2,13,12,42,21
1,15,40,西區,8,1,5,40,14,8,5,4,5,7,4,17,27,3,10,1,7,6,1,2,3,27,27,21
0,15,40,東勢區,8,1,5,60,14,8,5,4,5,7,4,16,17,3,10,1,7,9,1,2,4,17,17,22
0,15,41,西區,8,1,5,50,4,1,5,4,5,7,1,17,25,3,10,1,7,9,1,2,15,25,25,22
0,16,9,南屯區,8,1,5,50,14,9,5,4,5,7,4,17,19,2,9,1,7,1,1,2,15,19,19,21
1,16,9,烏日區,8,1,5,40,14,8,5,4,5,7,4,17,44,3,10,1,7,6,1,2,6,44,44,21
0,16,14,北屯區,8,1,5,50,14,7,5,4,5,7,4,16,10,3,10,3,7,11,1,2,7,10,10,22
0,16,18,豐原區,8,1,5,30,3,1,5,4,5,7,4,16,23,3,10,3,7,5,1,2,4,23,23,10
1,16,25,中區,8,1,5,50,4,1,5,4,5,7,3,15,6,2,9,1,7,9,3,2,12,6,6,5
0,16,34,豐原區,8,1,5,50,15,8,5,4,5,7,1,17,17,3,10,1,7,9,1,2,11,17,17,21
0,16,44,西區,8,1,5,50,14,9,5,4,5,7,4,12,42,3,10,1,7,15,1,2,5,42,42,5
0,17,13,太平區,8,1,5,50,4,2,5,4,5,7,1,16,26,3,10,1,7,6,1,2,5,26,26,22
1,17,26,太平區,8,1,5,50,14,9,5,4,5,7,4,3,23,2,9,1,7,9,3,2,11,23,23,21
0,17,42,大里區,8,1,5,50,14,9,5,4,5,7,4,10,4,2,8,1,7,15,3,2,11,4,4,21
1,17,43,沙鹿區,8,1,5,50,14,7,5,4,5,7,4,16,19,2,9,1,7,1,1,2,11,19,19,21
0,17,45,北區,8,2,5,1,4,1,5,4,5,7,2,16,26,2,9,1,7,5,1,2,14,26,26,22
1,17,45,神岡區,8,1,5,40,4,1,5,4,5,7,4,17,6,3,10,3,7,9,1,2,11,6,6,22
1,18,0,北屯區,8,3,5,40,4,1,5,4,5,7,2,16,43,2,9,1,7,6,1,2,12,43,43,5
0,18,2,新社區,8,3,5,50,3,1,5,4,5,7,1,16,6,3,10,1,7,5,1,2,1,6,6,5
0,18,30,南屯區,8,1,5,50,14,7,5,4,5,7,4,18,13,2,9,3,7,9,1,2,12,13,13,12
0,18,35,北屯區,8,3,5,50,14,9,5,4,5,7,4,12,23,3,10,1,7,9,1,2,2,23,23,5
0,18,55,沙鹿區,8,3,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,5,1,2,2,6,6,20
1,19,10,西區,8,3,5,50,14,8,5,4,5,7,4,13,16,2,8,1,7,9,1,2,11,16,16,21
0,19,13,大甲區,8,3,5,70,4,2,5,4,5,7,1,17,11,2,8,4,7,11,8,2,16,11,11,21
0,19,15,北屯區,8,3,5,50,4,1,5,4,5,7,2,16,6,3,10,3,7,5,1,2,2,6,6,21
0,19,25,南屯區,8,3,5,50,3,1,5,4,5,7,1,17,42,3,10,1,7,5,1,2,15,42,42,22
0,19,36,西屯區,8,3,5,50,4,1,5,4,5,7,2,29,43,2,9,1,7,9,1,2,11,43,43,22
1,19,38,沙鹿區,8,1,5,50,5,1,5,4,5,7,1,17,42,2,9,1,7,5,1,2,11,42,42,21
1,19,41,西區,8,3,5,50,3,1,5,4,5,7,4,13,16,2,9,1,7,9,1,2,11,16,16,5
0,19,50,大里區,8,3,5,40,4,1,5,4,5,7,1,15,25,3,10,1,7,9,1,2,2,25,25,10
0,20,47,大甲區,8,3,5,50,4,1,5,4,5,7,1,3,15,3,10,1,7,1,1,2,1,15,15,22
1,20,55,大里區,8,3,5,50,14,9,5,4,5,7,4,17,42,2,9,1,7,9,1,2,15,42,42,20
1,20,57,潭子區,8,3,5,60,4,1,5,4,5,7,1,15,25,2,8,1,7,9,1,2,11,25,25,22
1,21,19,新社區,8,3,5,50,14,9,5,4,5,7,4,17,26,3,10,1,7,5,1,2,8,26,26,21
0,21,20,西屯區,8,1,5,50,3,2,5,4,5,7,4,11,6,3,10,1,7,5,1,2,13,6,6,22
0,21,39,東區,8,3,5,50,14,8,5,4,5,7,4,13,14,2,9,1,7,9,1,2,14,14,14,5
0,21,44,南屯區,7,3,5,50,14,9,5,4,5,7,4,16,7,3,10,3,7,8,1,2,2,7,7,22
0,21,50,大里區,8,3,5,50,4,1,5,4,5,7,1,11,6,3,10,1,7,5,1,2,1,6,6,10
0,22,14,豐原區,8,3,5,50,3,2,5,4,5,7,1,17,6,3,10,1,7,6,1,2,2,6,6,22
1,22,25,東區,8,3,5,50,14,9,5,4,5,7,4,29,23,2,9,1,7,9,1,2,11,23,23,22
1,23,9,北屯區,8,3,5,40,14,8,5,4,5,7,1,13,16,2,9,1,7,9,1,2,11,16,16,4
0,23,27,大雅區,8,1,5,50,14,13,5,4,5,7,4,18,42,2,9,1,7,14,1,2,14,42,42,22
0,23,43,梧棲區,8,3,5,50,3,1,5,4,5,7,4,16,6,3,10,1,7,5,6,4,8,6,6,21
0,0,11,南屯區,8,3,5,50,14,7,5,4,5,7,4,18,23,2,9,1,7,9,1,2,14,23,23,22
1,0,30,沙鹿區,8,3,5,60,3,1,5,4,5,7,2,16,9,3,10,1,7,6,1,2,2,9,9,4
0,0,36,南屯區,7,3,5,50,4,2,5,4,5,7,3,16,42,2,1,3,7,9,1,2,5,42,42,22
1,2,25,西屯區,8,1,5,50,4,1,5,4,5,7,1,3,23,2,9,1,7,9,1,2,11,23,23,21
0,5,24,清水區,7,2,5,50,14,9,4,4,5,7,4,14,12,3,10,1,7,2,1,2,7,12,12,9
1,5,35,大雅區,6,3,5,40,5,1,4,4,5,7,3,2,23,2,9,1,7,9,1,2,11,23,23,22
0,6,27,北屯區,8,1,5,50,4,1,4,4,5,7,2,16,26,2,8,1,7,5,1,2,12,26,26,21
0,6,52,沙鹿區,8,1,5,50,3,2,5,4,5,7,2,16,25,3,10,1,7,6,1,2,8,25,25,2
0,7,0,大肚區,7,1,5,40,14,8,5,4,5,7,4,18,23,2,9,1,7,9,1,2,15,23,23,21
0,7,4,龍井區,6,1,5,30,3,1,4,4,5,7,4,16,6,3,10,1,7,5,1,2,11,6,6,21
0,7,5,霧峰區,8,1,5,50,4,2,5,4,5,7,1,13,23,3,10,1,7,9,1,6,14,23,23,21
0,7,26,梧棲區,6,1,5,70,14,12,4,4,5,7,4,18,43,2,9,1,7,9,1,2,15,43,43,3
0,7,32,南屯區,7,1,5,50,14,9,4,4,5,7,4,13,23,3,10,1,7,9,1,11,1,23,23,22
0,7,33,豐原區,6,1,5,30,11,9,4,4,5,7,4,18,14,2,9,1,7,6,1,2,11,14,14,21
0,7,39,北屯區,7,2,5,40,14,8,4,4,5,7,4,18,42,2,9,1,7,9,1,2,12,42,42,8
0,7,40,東區,7,1,5,50,4,2,5,4,5,7,1,13,23,3,10,1,7,9,1,2,5,23,23,5
0,7,40,大里區,8,1,5,50,14,9,5,4,5,7,4,18,16,2,9,1,7,9,1,2,15,16,16,22
1,7,40,龍井區,7,1,5,50,3,1,5,4,5,7,3,16,6,2,9,3,7,5,1,2,11,6,6,9
0,7,40,沙鹿區,8,1,5,50,5,8,5,4,5,7,1,16,10,3,10,1,7,11,1,2,5,10,10,21
0,7,40,清水區,8,1,5,30,3,1,5,4,5,7,4,17,16,3,10,3,7,5,1,2,1,16,16,21
1,7,41,梧棲區,7,1,5,70,3,2,5,4,5,7,1,16,25,2,8,1,7,5,1,3,12,25,25,9
1,7,45,潭子區,7,1,5,60,14,8,4,4,5,7,4,17,16,3,10,1,7,1,1,2,15,44,16,22
0,7,45,大甲區,7,1,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,6,1,2,3,6,6,10
0,7,46,豐原區,7,1,5,50,4,1,5,4,5,7,1,16,26,3,10,3,7,5,3,9,11,26,26,22
1,7,50,清水區,7,1,5,40,3,1,5,4,5,7,1,16,25,2,8,1,7,6,1,2,12,25,25,5
0,7,52,西屯區,8,1,5,50,14,7,5,4,5,7,4,13,43,2,9,3,7,12,1,2,13,43,43,22
0,8,0,大雅區,8,1,5,30,3,1,5,4,4,7,4,18,67,2,7,1,7,9,1,2,14,23,67,22
0,8,10,西屯區,7,1,5,50,3,1,5,4,5,7,3,17,10,3,10,1,7,11,1,2,4,10,10,22
0,8,17,西區,8,1,5,50,15,8,5,4,5,7,4,17,6,3,10,1,7,6,1,1,5,6,6,5
1,8,20,梧棲區,7,1,5,50,4,1,5,4,5,7,1,16,6,2,8,1,7,5,1,2,14,6,6,3
1,8,22,大里區,8,1,5,50,4,1,5,4,5,7,1,16,4,2,9,1,7,9,1,2,11,4,4,4
0,8,31,大雅區,7,1,5,50,4,1,5,4,5,7,1,16,26,2,9,1,7,5,8,10,16,26,26,22
1,8,36,西區,8,1,5,40,14,8,5,4,5,7,4,13,23,2,9,1,7,9,1,2,11,23,23,5
0,8,38,東區,7,1,5,50,4,2,5,4,5,7,1,16,6,3,10,1,7,6,1,2,2,6,6,21
1,9,1,西區,7,1,5,50,14,9,5,4,5,7,4,16,26,2,9,1,7,9,1,2,12,26,26,22
0,10,11,龍井區,7,1,5,40,4,1,5,4,5,7,1,12,6,3,10,1,7,8,1,2,5,6,6,21
0,10,25,西屯區,8,1,5,40,4,1,5,4,5,7,1,16,25,3,10,1,7,6,1,1,2,25,25,21
0,10,26,烏日區,7,1,5,50,14,7,5,4,5,7,4,16,19,3,10,1,7,1,1,2,7,19,19,12
0,10,48,北屯區,7,1,5,50,14,9,5,4,5,7,4,16,43,2,9,1,7,9,1,2,11,43,43,21
1,10,55,沙鹿區,8,1,5,30,4,1,5,4,5,7,4,16,6,2,9,1,7,9,4,2,11,14,6,22
0,10,59,東區,8,1,5,50,14,9,5,4,5,7,4,17,25,3,10,1,7,13,1,2,2,25,25,21
1,11,1,大雅區,8,1,5,50,4,1,5,4,5,7,4,13,23,2,7,1,7,9,1,2,11,23,23,22
0,11,40,太平區,8,1,5,50,14,7,5,4,5,7,4,16,7,2,8,1,7,7,1,2,14,7,7,18
0,11,50,清水區,8,1,5,60,3,2,5,4,5,7,1,18,48,2,1,1,7,6,1,2,12,48,48,5
0,12,0,南屯區,8,1,5,50,3,9,5,4,5,7,4,17,6,3,10,1,7,6,1,2,15,6,6,21
0,12,36,南屯區,8,1,5,50,14,9,5,4,5,7,4,12,26,3,10,1,7,9,1,2,14,26,26,22
0,13,11,大雅區,8,1,5,50,14,7,5,4,5,7,4,16,23,3,10,1,7,9,1,2,2,23,23,22
0,13,33,烏日區,8,1,5,60,4,1,5,4,5,7,2,16,6,3,10,1,7,8,1,2,15,6,6,21
1,14,34,西屯區,7,1,5,50,14,9,5,4,5,7,4,3,51,2,8,1,8,20,8,1,16,51,51,22
0,14,40,大雅區,8,1,5,30,4,1,5,4,5,7,1,16,25,2,9,1,7,9,1,2,11,25,25,22
0,14,41,大里區,8,1,5,50,14,9,5,4,5,7,4,27,23,2,9,1,7,9,1,5,11,23,23,21
0,15,18,西屯區,6,1,5,40,14,8,4,4,5,7,4,17,42,2,8,3,7,9,1,2,15,42,42,22
0,15,20,西屯區,6,1,5,40,3,1,4,4,5,7,2,18,42,2,9,3,7,9,1,1,14,42,42,22
0,15,23,西區,6,1,5,50,4,1,4,4,5,7,1,18,42,2,9,1,7,9,1,2,15,42,42,5
0,15,31,大里區,6,1,5,50,4,1,4,4,5,7,1,17,42,2,9,1,7,9,1,2,12,42,42,20
0,16,10,北屯區,6,1,5,50,3,1,4,4,5,7,4,17,42,3,10,1,7,6,1,2,6,42,42,21
0,16,13,大肚區,6,1,5,30,14,9,4,4,5,7,4,17,12,3,10,3,7,2,1,2,3,12,12,22
0,16,28,南區,8,1,5,50,3,1,5,4,5,7,1,3,15,3,10,1,7,5,1,2,4,15,15,22
0,16,38,南屯區,6,1,5,50,3,2,4,4,5,7,4,13,23,2,9,1,7,9,1,2,11,23,23,22
0,16,42,大里區,7,1,5,50,4,1,4,4,5,7,4,15,6,2,9,1,7,9,1,2,11,6,6,12
0,16,53,西屯區,6,1,5,50,14,9,4,4,5,7,4,16,43,3,10,3,7,9,1,2,4,43,43,22
1,16,59,東區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,11,6,6,5
0,17,2,南屯區,7,1,5,40,14,8,4,4,5,7,4,18,13,2,9,1,7,9,1,2,12,13,13,22
0,17,10,大里區,6,1,5,50,14,7,4,4,5,7,4,12,17,2,9,1,7,9,1,2,12,17,17,9
0,17,12,西屯區,6,2,5,30,3,1,4,4,5,7,4,17,6,3,10,1,7,5,1,2,8,6,6,21
0,17,19,西區,7,1,5,50,3,1,4,4,5,7,4,17,42,2,9,1,7,15,1,1,13,42,42,5
0,17,20,大雅區,6,2,5,50,14,9,4,4,5,7,1,17,23,2,8,1,7,9,1,2,15,23,23,22
0,17,21,大雅區,7,1,5,50,14,8,5,4,5,7,4,17,23,2,9,1,7,9,1,2,12,23,23,22
0,17,21,東勢區,7,1,5,60,4,1,5,4,5,7,1,16,6,3,10,1,7,5,1,2,8,6,6,21
0,17,22,北屯區,8,1,5,50,4,1,5,4,5,7,2,16,6,3,10,1,7,5,1,2,11,6,6,21
